image_name,query,ground_truth
45A_46A_47A_testing_pdf1_2.png,extract the final destination country in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,HONG KONG
45A_46A_47A_testing_pdf1_13.png,extract the final destination country in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,HONG KONG
45A_46A_47A_testing_pdf1_1.png,extract the carrier address in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,UNIT B 9F GARMENT CENTRE NO 576586 CASTLE PEAK ROAD KOWLOON 
45A_46A_47A_testing_pdf1_2.png,extract the carrier address in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,UNIT B 9F GARMENT CENTRE NO 576586 CASTLE PEAK ROAD KOWLOON 
45A_46A_47A_testing_pdf1_13.png,extract the carrier address in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,UNIT B 9F GARMENT CENTRE NO 576586 CASTLE PEAK ROAD KOWLOON 
45A_46A_47A_testing_pdf1_1.png,extract the carrier country in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,HONG KONG
45A_46A_47A_testing_pdf1_2.png,extract the carrier country in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,HONG KONG
45A_46A_47A_testing_pdf1_13.png,extract the carrier country in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,HONG KONG
45A_46A_47A_testing_pdf1_1.png,extract the carriage condition in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,"SHIPPER CASTIFIES THAT THE PARTICULERS ON THE FACE HEREOF ARE NOUAEL AND THAT USUING AS ANY PART OF THE CONSIGNMENT CONTAINS DANGEROUS GOERS, SUCH PARI IN PROPERLY DESCRIBED BY NAMES AND IS IN PROPER CONDITION LOR CORDAGE BY AIR SECONDING TO THE APPLICABLE DANGEROUS GOODS REGULATIONS."
45A_46A_47A_testing_pdf1_2.png,extract the carriage condition in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,"SHIPPER CASTIFIES THAT THE PARTICULERS ON THE FACE HEREOF ARE NOUAEL AND THAT USUING AS ANY PART OF THE CONSIGNMENT CONTAINS DANGEROUS GOERS, SUCH PARI IN PROPERLY DESCRIBED BY NAMES AND IS IN PROPER CONDITION LOR CORDAGE BY AIR SECONDING TO THE APPLICABLE DANGEROUS GOODS REGULATIONS."
45A_46A_47A_testing_pdf1_13.png,extract the carriage condition in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,"SHIPPER CASTIFIES THAT THE PARTICULERS ON THE FACE HEREOF ARE NOUAEL AND THAT USUING AS ANY PART OF THE CONSIGNMENT CONTAINS DANGEROUS GOERS, SUCH PARI IN PROPERLY DESCRIBED BY NAMES AND IS IN PROPER CONDITION LOR CORDAGE BY AIR SECONDING TO THE APPLICABLE DANGEROUS GOODS REGULATIONS."
45A_46A_47A_testing_pdf1_1.png,extract the set number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,3
45A_46A_47A_testing_pdf1_2.png,extract the set number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,2
45A_46A_47A_testing_pdf1_13.png,extract the set number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,1
45A_46A_47A_testing_pdf1_1.png,extract the airport of destination in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,DENMARK HONG KONG
45A_46A_47A_testing_pdf1_2.png,extract the airport of destination in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,DENMARK HONGKONG
45A_46A_47A_testing_pdf1_13.png,extract the airport of destination in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,DENMARK HONGKONG
45A_46A_47A_testing_pdf1_1.png,extract the airport of departure in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,DELHI
45A_46A_47A_testing_pdf1_2.png,extract the airport of departure in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,DELHI
45A_46A_47A_testing_pdf1_13.png,extract the airport of departure in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,DELHI
45A_46A_47A_testing_pdf1_1.png,extract the awb bill no in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,C00074789
45A_46A_47A_testing_pdf1_2.png,extract the awb bill no in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,C00074789
45A_46A_47A_testing_pdf1_13.png,extract the awb bill no in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,C00074789
45A_46A_47A_testing_pdf1_1.png,extract the declared value of carriage in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,NVD
45A_46A_47A_testing_pdf1_2.png,extract the declared value of carriage in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,NVD
45A_46A_47A_testing_pdf1_13.png,extract the declared value of carriage in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,NVD
45A_46A_47A_testing_pdf1_1.png,extract the declared value of custom in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,NCV
45A_46A_47A_testing_pdf1_2.png,extract the declared value of custom in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,NCV
45A_46A_47A_testing_pdf1_13.png,extract the declared value of custom in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,NCV
45A_46A_47A_testing_pdf1_1.png,extract the flight details in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,9W075/06
45A_46A_47A_testing_pdf1_2.png,extract the flight details in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,9W075/06
45A_46A_47A_testing_pdf1_13.png,extract the flight details in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,9W075/06
45A_46A_47A_testing_pdf1_1.png,extract the gross quantity in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,3~3 CTNS
45A_46A_47A_testing_pdf1_2.png,extract the gross quantity in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,3 CTNS
45A_46A_47A_testing_pdf1_13.png,extract the gross quantity in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,3 CTNS
45A_46A_47A_testing_pdf1_1.png,extract the invoice number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,SMS/529/201213
45A_46A_47A_testing_pdf1_2.png,extract the invoice number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,SMS/529/201213
45A_46A_47A_testing_pdf1_13.png,extract the invoice number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,SMS/529/201213
45A_46A_47A_testing_pdf1_1.png,extract the awb bill issue date in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,01/01/2014
45A_46A_47A_testing_pdf1_2.png,extract the awb bill issue date in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,01/01/2014
45A_46A_47A_testing_pdf1_13.png,extract the awb bill issue date in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,01/01/2014
45A_46A_47A_testing_pdf1_1.png,extract the house awb bill no in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,56998931656
45A_46A_47A_testing_pdf1_2.png,extract the house awb bill no in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,56998931656
45A_46A_47A_testing_pdf1_13.png,extract the house awb bill no in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,56998931656
45A_46A_47A_testing_pdf1_1.png,extract the awb original or copy in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,ORIGINAL
45A_46A_47A_testing_pdf1_2.png,extract the awb original or copy in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,ORIGINAL
45A_46A_47A_testing_pdf1_13.png,extract the awb original or copy in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,ORIGINAL
45A_46A_47A_testing_pdf1_1.png,extract the awb original number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,2
45A_46A_47A_testing_pdf1_2.png,extract the awb original number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,2
45A_46A_47A_testing_pdf1_13.png,extract the awb original number in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,2
45A_46A_47A_testing_pdf1_1.png,extract the airport of departure place in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,DELHI
45A_46A_47A_testing_pdf1_2.png,extract the airport of departure place in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,DELHI
45A_46A_47A_testing_pdf1_13.png,extract the airport of departure place in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,DELHI
45A_46A_47A_testing_pdf1_1.png,extract the stamped flight date in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_1.png?,12/20/2013
45A_46A_47A_testing_pdf1_2.png,extract the stamped flight date in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_2.png?,12/20/2013
45A_46A_47A_testing_pdf1_13.png,extract the stamped flight date in the AirWay Bill document for the document name 45A_46A_47A_testing_pdf1_13.png?,12/20/2013
pdf11_9.png,extract the invoice no in the Bill of Exchange document for the document name pdf11_9.png?,LSML/11-12/E022
pdf10_8.png,extract the invoice no in the Bill of Exchange document for the document name pdf10_8.png?,LSML/11-12/E019 LSML/11-12/E020 LSML/11-12/E021
11133_test_jun13_2.png,extract the invoice no in the Bill of Exchange document for the document name 11133_test_jun13_2.png?,ORM230598~LMT/23-24/1452 26482 LMT/23-24/1453 25445 LMT/23-24/1454 21723
pdf15_12.png,extract the invoice no in the Bill of Exchange document for the document name pdf15_12.png?,23778/201314
pdf13_18.png,extract the invoice no in the Bill of Exchange document for the document name pdf13_18.png?,LSML/11-12/E019 LSML/11-12/E020 LSML/11-12/E021
pdf11_9.png,extract the signature in the Bill of Exchange document for the document name pdf11_9.png?,SIGNATORY SIGNATORY
pdf16_6.png,extract the signature in the Bill of Exchange document for the document name pdf16_6.png?,B.J. KU BON JAE KU / GENERAL MANAGER~B.J. KU BON JAE KU / GENERALMANAGER
pdf12_8.png,extract the signature in the Bill of Exchange document for the document name pdf12_8.png?,MVERY .~RAJRATAN LTD.
pdf10_8.png,extract the signature in the Bill of Exchange document for the document name pdf10_8.png?,ΔΥ~R NK~COLOMBO
11133_test_jun13_2.png,extract the signature in the Bill of Exchange document for the document name 11133_test_jun13_2.png?,HAMESHA KAIZEN
45A_46A_47A_testing_pdf1_5.png,extract the signature in the Bill of Exchange document for the document name 45A_46A_47A_testing_pdf1_5.png?,LOWER LYNNE OWEN - SHIPPING ADMINISTRATORORIGINAL
45A_46A_47A_testing_pdf1_6.png,extract the signature in the Bill of Exchange document for the document name 45A_46A_47A_testing_pdf1_6.png?,LOWER LYNNE OWEN - SHIPPING ADMINISTRATORORIGINAL
45A_46A_47A_testing_pdf1_7.png,extract the signature in the Bill of Exchange document for the document name 45A_46A_47A_testing_pdf1_7.png?,LOWER LYNNE OWEN - SHIPPING ADMINISTRATORORIGINAL
pdf14_8.png,extract the signature in the Bill of Exchange document for the document name pdf14_8.png?,"DAHITTS PROP./AUTH. SIGN~, BAR, A FREEL, PRECA N.DALHI सहायक परबनधक ASSTT MANAGER"
pdf15_12.png,extract the signature in the Bill of Exchange document for the document name pdf15_12.png?,AUTHORISED SIGNATORY
pdf13_18.png,extract the signature in the Bill of Exchange document for the document name pdf13_18.png?,RAPHA PH SIGNATORY
pdf11_9.png,extract the is signed in the Bill of Exchange document for the document name pdf11_9.png?,True
pdf16_6.png,extract the is signed in the Bill of Exchange document for the document name pdf16_6.png?,True
pdf10_8.png,extract the is signed in the Bill of Exchange document for the document name pdf10_8.png?,True
11133_test_jun13_2.png,extract the is signed in the Bill of Exchange document for the document name 11133_test_jun13_2.png?,True
pdf14_8.png,extract the is signed in the Bill of Exchange document for the document name pdf14_8.png?,True
pdf15_12.png,extract the is signed in the Bill of Exchange document for the document name pdf15_12.png?,True
pdf13_18.png,extract the is signed in the Bill of Exchange document for the document name pdf13_18.png?,True
pdf11_9.png,extract the lc date in the Bill of Exchange document for the document name pdf11_9.png?,07/19/2011~03/06/2011
pdf16_6.png,extract the lc date in the Bill of Exchange document for the document name pdf16_6.png?,"10/07/2013,10/07/2013,"
pdf12_8.png,extract the lc date in the Bill of Exchange document for the document name pdf12_8.png?,"01/01/2011,01/01/2011,"
pdf10_8.png,extract the lc date in the Bill of Exchange document for the document name pdf10_8.png?,07/22/2011~07/31/2011~05/23/2011
11133_test_jun13_2.png,extract the lc date in the Bill of Exchange document for the document name 11133_test_jun13_2.png?,08/01/2024
45A_46A_47A_testing_pdf1_5.png,extract the lc date in the Bill of Exchange document for the document name 45A_46A_47A_testing_pdf1_5.png?,08/22/2012
45A_46A_47A_testing_pdf1_6.png,extract the lc date in the Bill of Exchange document for the document name 45A_46A_47A_testing_pdf1_6.png?,08/22/2012
45A_46A_47A_testing_pdf1_7.png,extract the lc date in the Bill of Exchange document for the document name 45A_46A_47A_testing_pdf1_7.png?,08/22/2012
pdf15_12.png,extract the lc date in the Bill of Exchange document for the document name pdf15_12.png?,08/27/2013
pdf13_18.png,extract the lc date in the Bill of Exchange document for the document name pdf13_18.png?,07/22/2011~07/31/2011~05/23/2011
